,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
511,1647722819000.0,2022-03-19 20:46:59,+0000,,"For many places in the US, the risk is actually quite low for infection, so your comment is out of date imho. Should infections start to ramp up, then it would make sense to wear a mask again.",en,[],[],109389347,109389347,richardmukamal,Richard Mukamal,6,20,https://twitter.com/richardmukamal/status/1505284723916029964,[],[],0,,False,0,0,0,https://twitter.com/strandjunker/status/1505227609419956233,mask US,,,,,,,[],
512,1647722768000.0,2022-03-19 20:46:08,+0000,,"This is the Mgbedike mask, and this is not Ekwensu like many of us have been made to believe.  Plus Ekwensu (in Igbo cosmology) is not the Christian devil.  https://t.co/CPPMetG14C",en,[],[],1459281854759149572,1459281854759149572,Chuka_ndu,Chuka Nduneseokwu,6,20,https://twitter.com/Chuka_ndu/status/1505284508039450626,[],['https://pbs.twimg.com/media/FOPYQ61WYAMrqMr.jpg'],1,https://pbs.twimg.com/media/FOPYQ61WYAMrqMr.jpg,False,4,2,3,https://twitter.com/amarachiattamah/status/1505243422269005829,mask US,,,,,,,[],
513,1647722706000.0,2022-03-19 20:45:06,+0000,,"#Fencing is perfect for Social Distancing.  Students wear a mask (under their mask), and focus on staying at least 6 feet away from their opponents. Outdoors is our safe space. Join us and Xcel Fencing.  https://t.co/1PAWsVwXJ6",en,['fencing'],[],861932180,861932180,xcelfencing,Xcel Fencing,6,20,https://twitter.com/xcelfencing/status/1505284250651738115,[],['https://pbs.twimg.com/media/FOPYDBqXMAIuc8N.png'],1,https://pbs.twimg.com/media/FOPYDBqXMAIuc8N.png,False,0,0,0,,mask US,,,,,,,[],
514,1647722665000.0,2022-03-19 20:44:25,+0000,,Yes. @feministcanuck stay home.  You can wear a mask all you want.  Leave the rest of us out of your delusions.,en,[],[],236575044,236575044,kencollins17,Ken C,6,20,https://twitter.com/kencollins17/status/1505284076407730177,[],[],0,,False,1,0,0,https://twitter.com/comradevero/status/1505262817162805248,mask US,,,,,,,[],
515,1647722652000.0,2022-03-19 20:44:12,+0000,,There are truckers in Canada &amp; US trying to create chaos because they're afraid of a shot &amp; mask. They claim their freedoms are hindered  Then there are truckers in Ukraine trying to avoid chaos &amp; not get shot while delivering supplies &amp; food Their freedoms are overrun by tanks,en,[],[],3513875362,3513875362,SheriPallasPhD,I Stand With Democracies NOT Dictators,6,20,https://twitter.com/SheriPallasPhD/status/1505284023643344898,[],[],0,,False,5,0,1,,mask US,,,,,,,[],
516,1647722636000.0,2022-03-19 20:43:56,+0000,,"@JodiLivon I love this! You can never mask real pain. I used to look into my Mom's beautiful blue eyes, I really felt her pain. To be there for her meant the world to both of us. 🙏  https://t.co/9zy2SBHxNb",en,[],[],900518485134102528,900518485134102528,deldotto_paula,@deldotto_paula,6,20,https://twitter.com/deldotto_paula/status/1505283956467449863,[],['https://pbs.twimg.com/tweet_video_thumb/FOPXxfRXIAYZAWY.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FOPXxfRXIAYZAWY.jpg,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'JodiLivon', 'name': 'The Happy Medium®️ Jodi Livon', 'id': '35783416'}]",
517,1647722632000.0,2022-03-19 20:43:52,+0000,,"Blood drinking Satanists, each and every one of them. Don't let that mask slip too early there skippy. You'd hate to piss us hard working ""Do Nothings"" off..... What's gonna make us calm down once everyone see's the evil you impose on the most blameless among us.  https://t.co/D1wxNLW4L7",en,[],[],637232269,637232269,JKaskie,Sunshine,6,20,https://twitter.com/JKaskie/status/1505283939170197511,[],['https://pbs.twimg.com/media/FOPXTx6XEAUXi70.jpg'],1,https://pbs.twimg.com/media/FOPXTx6XEAUXi70.jpg,False,0,0,2,,mask US,,,,,,,[],
518,1647722599000.0,2022-03-19 20:43:19,+0000,,@IanMayville @JoJoFromJerz Get bent. Respect those of us that mask asshole.,en,[],[],1716217832,1716217832,realchuckbowers,Chuck Bowers,6,20,https://twitter.com/realchuckbowers/status/1505283802188369923,[],[],0,,False,1,0,0,,mask US,,,,,,,"[{'screen_name': 'IanMayville', 'name': 'DeadCatBounce', 'id': '1201489804992696326'}, {'screen_name': 'JoJoFromJerz', 'name': 'Jo 🌻', 'id': '818893114979061761'}]",
519,1647722568000.0,2022-03-19 20:42:48,+0000,,"@COCVancouver @VancouverPD Don't expect the cops to fight our battles. I learned that cops side with these assholes when they sided with them during the early anti-mask rallies. If you black out of his face, the rest of us can't stop him if we see him &amp; make him face the #consequences of his actions. #ACAB",en,"['consequences', 'acab']",[],1489038937897115648,1489038937897115648,ogbear604,ursa minor,6,20,https://twitter.com/ogbear604/status/1505283670621401088,[],[],0,,False,4,1,0,,mask US,,,,,,,"[{'screen_name': 'COCVancouver', 'name': 'Community Over Convoys', 'id': '1491524032797167616'}, {'screen_name': 'VancouverPD', 'name': 'Vancouver Police', 'id': '197360155'}]",
520,1647722556000.0,2022-03-19 20:42:36,+0000,,@SenTedCruz Why don’t you all live together we don’t want to be near you because unvaccinated people are the ones making us sick so no mask please don’t come near us stay home or go to Mexico,en,[],[],1342530173686730754,1342530173686730754,stefani27498453,stefania,6,20,https://twitter.com/stefani27498453/status/1505283618037510157,[],[],0,,False,0,1,0,,mask US,,,,,,,"[{'screen_name': 'SenTedCruz', 'name': 'Senator Ted Cruz', 'id': '1074480192'}]",
521,1647722524000.0,2022-03-19 20:42:04,+0000,,@BarstoolBigCat Literally all of us have to bet this now right?,en,[],[],891305852807905280,891305852807905280,FutureBowTie,Non Mask Wearer,6,20,https://twitter.com/FutureBowTie/status/1505283486705410050,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'BarstoolBigCat', 'name': 'B1G Cat', 'id': '123276343'}]",
522,1647722430000.0,2022-03-19 20:40:30,+0000,,"@RussellG58 @theactualfrosty @Koreen68 @ZTPetrizzo They have conscription &amp;No freedom of speech rights. The point is the meme is making a false comparison. When US men were forced to wear a mask or go to Vietnam they did. I’m just pointing out,Ukrainians aren’t complaining because they can’t. We don’t know if they would or not",en,[],[],467056382,467056382,Kfaria8,Kfaria,6,20,https://twitter.com/Kfaria8/status/1505283090750525442,[],[],0,,False,0,2,0,,mask US,,,,,,,"[{'screen_name': 'RussellG58', 'name': 'Russell Rodriguez', 'id': '825382905522196480'}, {'screen_name': 'theactualfrosty', 'name': 'Jon and 12.3K others', 'id': '283817601'}, {'screen_name': 'Koreen68', 'name': 'Koreen', 'id': '982847778'}, {'screen_name': 'ZTPetrizzo', 'name': 'Zachary Petrizzo', 'id': '835309132509024260'}]",
523,1647722421000.0,2022-03-19 20:40:21,+0000,,@butterfly5069 @LuisSotto19 @tedcruz Is that why he told us not to wear a mask?,en,[],[],415457602,415457602,EmptyCarrot,EmptyCarrot,6,20,https://twitter.com/EmptyCarrot/status/1505283054150946818,[],[],0,,False,0,1,0,,mask US,,,,,,,"[{'screen_name': 'butterfly5069', 'name': 'Rosel Ettress', 'id': '277267429'}, {'screen_name': 'LuisSotto19', 'name': 'Luis Sotto', 'id': '1232772399008899072'}, {'screen_name': 'tedcruz', 'name': 'Ted Cruz', 'id': '23022687'}]",
524,1647722352000.0,2022-03-19 20:39:12,+0000,,"@LauraMiers Thanks a lot for sharing ll this information Laura. If you don’t mind, may I ask what size of GVS mask you are wearing and how is the seal around eyes? I am planning to buy one and have same face size.",en,[],[],703754868,703754868,manup_us,Manu,6,20,https://twitter.com/manup_us/status/1505282764169433093,[],[],0,,False,1,1,0,,mask US,,,,,,,"[{'screen_name': 'LauraMiers', 'name': 'Laura Miers', 'id': '170280910'}]",
525,1647722304000.0,2022-03-19 20:38:24,+0000,,"- no prophylactic mask - no mRNA therapy - hang w/ similar - eat out - eat out 😉 - traveled across the US 4x during - go to bars - go to concerts &amp; packed events - go to LAS FUCKING VEGAS - no CV19 yet  I'm gonna get it in like 2027 &amp; people will be going ""wtf mate?""",en,[],[],1299021519969038337,1299021519969038337,SpootSuitRiot,Mᴀᴛᴛʜɪᴀs Rᴏᴢᴇɴsᴢᴛᴏᴋ,6,20,https://twitter.com/SpootSuitRiot/status/1505282564688392194,[],[],0,,False,3,1,0,,mask US,,,,,,,[],
526,1647722236000.0,2022-03-19 20:37:16,+0000,,"Oh Adele. I’m sure you mean those of us who didn’t mask and vax. My family hasn’t stood by me for 5 years, when my son was vaccine injured.",en,[],[],2300201124,2300201124,ThedogJarfry,Typeurnamehere,6,20,https://twitter.com/ThedogJarfry/status/1505282279416942594,[],[],0,,False,1,0,0,https://twitter.com/adeldmeyer/status/1505191110175461382,mask US,,,,,,,[],
527,1647722189000.0,2022-03-19 20:36:29,+0000,,"@Pheelzonthebeat Pheelz turn Midas for us, you sef wear mask abeg😭",en,[],[],883730383061364736,883730383061364736,baffahaliru,Baffa Dan Hali💚,6,20,https://twitter.com/baffahaliru/status/1505282079508082690,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'Pheelzonthebeat', 'name': 'Pheelz', 'id': '202175978'}]",
528,1647722130000.0,2022-03-19 20:35:30,+0000,,@dougshaw1 How very sad. Thank you for letting us know and for sharing your memories.,en,[],[],83215347,83215347,sukhpabial,Sukh Pabial had the vaccination and wears a mask.,6,20,https://twitter.com/sukhpabial/status/1505281834359341059,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'dougshaw1', 'name': 'Doug Shaw : Artist and Consultant', 'id': '19457038'}]",
529,1647722048000.0,2022-03-19 20:34:08,+0000,,@TheRickyDavila My husband and I went our for a walk today and  both of us were wearing masks.  At first we saw no one with a  mask.   But as we kept walking we saw quite a few people wearing masks especially in stores.😷😷🗽,en,[],[],820304560971345924,820304560971345924,DollyBelle,Joan Gallo-Silver 🌊🌊,6,20,https://twitter.com/DollyBelle/status/1505281487930802180,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila 🌻🇺🇦', 'id': '341190477'}]",
530,1647722023000.0,2022-03-19 20:33:43,+0000,,I was at the grocery store and kept a tally in my head as I walked around. There were 8 of 47 people wearing a mask. I might have counted 1 or 2 people twice. People are not noticing that Covid is still with us. Look at Asia and Europe. It will be here too.,en,[],[],65935604,65935604,tombzona,TomB #IStandWithUkraine #StopRussia,6,20,https://twitter.com/tombzona/status/1505281385065435139,[],[],0,,False,40,11,6,,mask US,,,,,,,[],
531,1647722014000.0,2022-03-19 20:33:34,+0000,,Omicron 2 is here to test us again: -More transmissible stealth variant / BA.2 cases are increasing vs Omicron 1 in NY/NJ -Case counts have stopped declining -Hopeful vax + natural immunity from Omicron 1 tamps down hospitalizations despite mask rollbacks  https://t.co/nj6N61egT7,en,[],[],1682175235,1682175235,Laura_Saint_Mer,Laura | Data expert - Social commentator - Writer,6,20,https://twitter.com/Laura_Saint_Mer/status/1505281348579307526,['https://www.nbcnewyork.com/news/coronavirus/stealth-covid-variant-spreading-faster-in-ny-than-us-cdc-says-what-to-know-about-ba-2/3605342/?amp'],[],0,,False,0,0,0,,mask US,,,,,,,[],
532,1647721787000.0,2022-03-19 20:29:47,+0000,,"@DrTomFrieden We agree, @DrTomFrieden! Will you stand with us &amp; advocate for additional protections from #COVID19 for children under 5? As you know, there are almost NO mask mandates &amp; there are still NO vaccines available for MILLIONS of children. Follow us &amp; R/T this to let us know you care!",en,['covid19'],[],1483196161401901056,1483196161401901056,ImmunizeUnder5s,Protect Their Future,6,20,https://twitter.com/ImmunizeUnder5s/status/1505280394555531267,[],[],0,,False,9,0,4,,mask US,,,,,,,"[{'screen_name': 'DrTomFrieden', 'name': 'Dr. Tom Frieden', 'id': '820452522494226433'}]",
533,1647721701000.0,2022-03-19 20:28:21,+0000,,So the Karen’s have already started with the “I don’t need a mask because it’s not mandated” Lord help us,en,[],[],1059193879,1059193879,MCFerguson_,IG: _thekitchenja,6,20,https://twitter.com/MCFerguson_/status/1505280032553459713,[],[],0,,False,0,1,0,,mask US,,,,,,,[],
534,1647721623000.0,2022-03-19 20:27:03,+0000,,.@VW AG has agreed to a US$3.5 million settlement with the state of Ohio over claims the auto manufacturer violated state environmental laws by manipulating the computer software in its vehicles to mask carbon dioxide emissions. Read more here:  https://t.co/ziOvICYuwz  #esgreview  https://t.co/IAiCABwuGs,en,['esgreview'],[],1379448204505321480,1379448204505321480,ESG_Review_,ESG Review,6,20,https://twitter.com/ESG_Review_/status/1505279706882531332,['https://buff.ly/3Ig85to'],['https://pbs.twimg.com/media/FOPT6oEWYAQbSz8.jpg'],1,https://pbs.twimg.com/media/FOPT6oEWYAQbSz8.jpg,False,0,0,0,,mask US,,,,,,,[],
535,1647721596000.0,2022-03-19 20:26:36,+0000,,"@RepZoeLofgren @SpeakerPelosi Please stop the Senate's DST bill.  All the science says staying on standard time is better for us as biological organisms. DST correlates with higher profits, which is why GOP wants it, but this is due to the natural seasons, not the assigned clock.",en,[],[],1362103305715900416,1362103305715900416,DocLT2,Shorten the pandemic: wear a mask & get vaxxed.,6,20,https://twitter.com/DocLT2/status/1505279595620167680,[],[],0,,False,1,0,0,https://twitter.com/zg4ever/status/1505278977836990467,mask US,,,,,,,[],
536,1647721526000.0,2022-03-19 20:25:26,+0000,,@KyroMaseh I work in an office where no one wears a mask and half of us are unvaccinated and not one person has caught covid in 2 years only 2 people caught covid and they were fully vaccinated so how do you explain that ?,en,[],[],1082446643390103552,1082446643390103552,Chantel_Bx0,Bitch Barbie 🇨🇦🇩🇪,6,20,https://twitter.com/Chantel_Bx0/status/1505279300169310216,[],[],0,,False,5,2,0,,mask US,,,,,,,"[{'screen_name': 'KyroMaseh', 'name': 'Kyro Maseh', 'id': '743482879687147520'}]",
537,1647721524000.0,2022-03-19 20:25:24,+0000,,"you government has given you a choice of how you die. 1st they gave us covid, either you get your vax, social distance, wear your mask or you're gonna die. every day they put that death counter on the news like it was some kind of weather report.  NOW YOU HAVE 2 OTHERS   cont'd",en,[],[],1490706850324561924,1490706850324561924,dickchibblesxxx,dick chibbles,6,20,https://twitter.com/dickchibblesxxx/status/1505279292611125252,[],[],0,,False,2,1,0,,mask US,,,,,,,[],
538,1647721515000.0,2022-03-19 20:25:15,+0000,,@MathewMoisture Because Lord Kermit G made the argument that wearing trousers/pants (US) is like wearing a mask whilst never wearing one ever 🤷,en,[],[],1615139828,1615139828,NewoiNl,Newoi,6,20,https://twitter.com/NewoiNl/status/1505279254686310406,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'MathewMoisture', 'name': 'Mark Jefford', 'id': '1427326571715629064'}]",
539,1647721450000.0,2022-03-19 20:24:10,+0000,,3-PLY LAYERED DISPOSABLE PERSONAL PROTECTION FACE MASK 100-DAY SUPPLY (100 FACE MASKS) || $73.99 (You Save 12%)   https://t.co/lqPnz89Fh5  https://t.co/2Gs2rDV49v,en,[],[],1265174048381730827,1265174048381730827,maskpro_US,MaskPro,6,20,https://twitter.com/maskpro_US/status/1505278981376921606,['https://maskpro.us/collections/disposable-masks/products/3-ply-disposable-protective-gear-face-mask-6'],['https://pbs.twimg.com/media/EY8TsEFVcAAkogn.jpg'],1,https://pbs.twimg.com/media/EY8TsEFVcAAkogn.jpg,False,0,0,0,,mask US,,,,,,,[],
540,1647721447000.0,2022-03-19 20:24:07,+0000,,"@TheRickyDavila I am still wearing a mask. Covid is all around us, there is no reason to let my guard down.",en,[],[],865355752558481408,865355752558481408,CosmicTimer,Deborah Slackway,6,20,https://twitter.com/CosmicTimer/status/1505278969096155136,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila 🌻🇺🇦', 'id': '341190477'}]",
541,1647721303000.0,2022-03-19 20:21:43,+0000,,@fuckboyIuke Hi. Can you tell us where you noticed this?,en,[],[],66379182,66379182,NYCTSubway,NYCT Subway. Wear a Mask.,6,20,https://twitter.com/NYCTSubway/status/1505278364264943617,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'fuckboyIuke', 'name': '💖', 'id': '2631281493'}]",
542,1647721295000.0,2022-03-19 20:21:35,+0000,,"Question. Is it possible to leverage Belarus away from Russia? Maybe with some modification of sanctions? Maybe some targeted propaganda (but whatever it is must be *true* so the Belarussians can trust us, using propaganda techniques of presentation) @McFaul",en,[],[],1362103305715900416,1362103305715900416,DocLT2,Shorten the pandemic: wear a mask & get vaxxed.,6,20,https://twitter.com/DocLT2/status/1505278330634874880,[],[],0,,False,2,0,1,,mask US,,,,,,,[],
543,1647721268000.0,2022-03-19 20:21:08,+0000,,"@jonathanjewel @AirMail_Tweets @ksorbs No, that is photoshop, the real picture is out there. Didn't do your due diligence, did you. Seriously though, I am pro vax and pro mask and you are making those of us who support such precautions foolish because of your gullibility and lack of fact checking your source.",en,[],[],1120046315050819584,1120046315050819584,CollumClinton,Clinton Collum,6,20,https://twitter.com/CollumClinton/status/1505278219087405057,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'jonathanjewel', 'name': 'Jonathan Jewel', 'id': '401090263'}, {'screen_name': 'AirMail_Tweets', 'name': 'tim•othy', 'id': '926997245010071553'}, {'screen_name': 'ksorbs', 'name': 'Kevin Sorbo', 'id': '33608041'}]",
544,1647721214000.0,2022-03-19 20:20:14,+0000,,"As you step out this weekend, don't forget that #ItsUpToUs. Protect yourselves and those around you.   👩🏾‍💻 get the facts  💉 get the vaxx  😷 wear your mask  Let's move Africa forward!  https://t.co/71luiNitS4",en,['itsuptous'],[],1450484820358963205,1450484820358963205,UpToUsAfrica,It's Up To Us,6,20,https://twitter.com/UpToUsAfrica/status/1505277990334345227,[],['https://pbs.twimg.com/media/FOPSWDcWYAAYN4D.jpg'],1,https://pbs.twimg.com/media/FOPSWDcWYAAYN4D.jpg,False,2,0,0,,mask US,,,,,,,[],
545,1647721206000.0,2022-03-19 20:20:06,+0000,,"@Ek7_PrN Trump stood on the balcony, took off his mask, told everyone DON'T BE afraid, live your life. He told us about HCQ and I V E R M E C T I N. But media controls the masses. They are the enemy of the people. Laws need to be enacted to punish PROPAGANDA.",en,[],[],1224869898775683072,1224869898775683072,JillPal31511459,Jill Taylor,6,20,https://twitter.com/JillPal31511459/status/1505277958851813379,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'Ek7_PrN', 'name': 'Elena', 'id': '1498674788327383043'}]",
546,1647721205000.0,2022-03-19 20:20:05,+0000,,"@CovidHse @RealDeniseWelch France, Australia, Israel… the list goes on of countries who had significantly more stringent mask mandates than us.. and they had significantly higher case rates than us! They help neurotic people ‘feel’ safe, that’s all they do. Completely utterly pointless",en,[],[],1480296498445307910,1480296498445307910,ma98698323,KevM,6,20,https://twitter.com/ma98698323/status/1505277954099712009,[],[],0,,False,5,1,0,,mask US,,,,,,,"[{'screen_name': 'CovidHse', 'name': 'HSE Covid Consultant', 'id': '1407421629874028544'}, {'screen_name': 'RealDeniseWelch', 'name': 'Denise Welch', 'id': '245789728'}]",
547,1647721173000.0,2022-03-19 20:19:33,+0000,,"@TheRickyDavila I don’t even pay attention to the guidance anymore. Every time we’re told it’s safe to take our masks off, another variant is surging in a different part of the world and I’m like yeah, that’ll be us in a few weeks. Keeping my mask on.",en,[],[],1111073308928204800,1111073308928204800,foglark1,foglark 🌻🚲,6,20,https://twitter.com/foglark1/status/1505277821119201280,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila 🌻🇺🇦', 'id': '341190477'}]",
548,1647721164000.0,2022-03-19 20:19:24,+0000,,"@TheRickyDavila Also, I will probably wear a mask in public for the rest of my life. Variants will always be with us, and so will flu and colds and who knows what else.   I will die someday, but I'm not going out with any of that stuff if I can help it!   PS. I'm an Old. 😇",en,[],[],40089945,40089945,leahkrevit,Leah Krevit 📚🍿🎬🍿📺🍿,6,20,https://twitter.com/leahkrevit/status/1505277782233780229,[],[],0,,False,77,4,6,,mask US,,,,,,,"[{'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila 🌻🇺🇦', 'id': '341190477'}]",
549,1647721162000.0,2022-03-19 20:19:22,+0000,,@magnuspc It gave us 3 tiny apples last year :),en,[],[],300781803,300781803,woolhatwoman,woolhat and reusable face mask woman,6,20,https://twitter.com/woolhatwoman/status/1505277773857832966,[],[],0,,False,1,1,0,,mask US,,,,,,,"[{'screen_name': 'magnuspc', 'name': '😬💤 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'id': '539185453'}]",
550,1647721142000.0,2022-03-19 20:19:02,+0000,,"@Marshal73530433 @JMcAllisterCH @DrEricDing @ErinBanco So sick of peole like you being snowflakes about masks.  Get over it - doctors wear them all day in the OR.  Why is wearing an n95 so hard for you people ...Try to be unselfish - 1000 people dying per day in the US for your ""right"" to be a snowflake about a mask.",en,[],[],798412542418808833,798412542418808833,Vizslamom1,Vizslamom,6,20,https://twitter.com/Vizslamom1/status/1505277691213148164,[],[],0,,False,1,1,0,,mask US,,,,,,,"[{'screen_name': 'Marshal73530433', 'name': 'Marshall Jones', 'id': '1256959457143205891'}, {'screen_name': 'JMcAllisterCH', 'name': 'Jamie McAllister', 'id': '38414541'}, {'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': '18831926'}, {'screen_name': 'ErinBanco', 'name': 'Erin Banco', 'id': '15939771'}]",
551,1647721112000.0,2022-03-19 20:18:32,+0000,,"My heart goes out to my Muslim cousins attacked in Missassauga.  Never say, ""Islamophobia isn't Canadian"" or ""this is not who we are"" because this IS us and this IS who we are until we acknowledge our racism in our country and institutions and get rid of it.",en,[],[],1257031448835403777,1257031448835403777,WorkerThirteen,աօʀӄɛʀ 13 🇺🇦 Wₑₐᵣᵢₙg ₐ ₘₐₛₖ ⱼᵤₛₜ fₒᵣ ⱼₐₛₒₙ ₖₑₙₙy,6,20,https://twitter.com/WorkerThirteen/status/1505277561793769475,[],[],0,,False,1,0,0,,mask US,,,,,,,[],
552,1647721110000.0,2022-03-19 20:18:30,+0000,,"@nf9L028nDoaBqi4 @copydbwoy @Judeoespanol I am trying to explain to you that you are speaking to a Jew from Israel. Make me happy and convince the Israeli government to take Covid seriously, test and mask everybody, including refugees. It is a bit conceited to assume Uman can't do without us, although I am sure it enjoys",en,[],[],1439245433944088578,1439245433944088578,calmrainyday,Wanda Gonsowsky 🇺🇦 😷,6,20,https://twitter.com/calmrainyday/status/1505277555850555395,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'nf9L028nDoaBqi4', 'name': 'מוטי ברעם לוחם של ישראל השנייה ומגן על אחיי החרדים', 'id': '954876318763700225'}, {'screen_name': 'copydbwoy', 'name': 'Copydbwoy 🇺🇦 🇬🇪', 'id': '317622456'}, {'screen_name': 'Judeoespanol', 'name': 'Judeoespañol 🇮🇱', 'id': '3371666174'}]",
553,1647721046000.0,2022-03-19 20:17:26,+0000,,"@mazzjan001 @nilikm You're afraid, others are not.  You stay home and wear  your mask.  The rest of us will live our lives.  Viruses aren't new, and there are far more dangerous things you can encounter everyday.",en,[],[],1337514810745884672,1337514810745884672,LetishaLincoln,Letisha Lincoln,6,20,https://twitter.com/LetishaLincoln/status/1505277286714527744,[],[],0,,False,2,1,0,,mask US,,,,,,,"[{'screen_name': 'mazzjan001', 'name': 'mzmazz 😷💉💉💉', 'id': '1311679220519763970'}, {'screen_name': 'nilikm', 'name': 'Nili Kaplan-Myrth MD PhD', 'id': '155930120'}]",
554,1647721005000.0,2022-03-19 20:16:45,+0000,,It’s all part of the government and media fear mongering. It’s a mask. Wear it don’t wear it but don’t let them get us fighting amongst one another about it. That’s  what they want. Use common sense and do what makes you feel good but don’t criticize anyone for their choice.,en,[],[],3108692267,3108692267,scotland3,Pool Bouy,6,20,https://twitter.com/scotland3/status/1505277114001592328,[],[],0,,False,0,0,0,https://twitter.com/ryangerritsen/status/1505175096201302017,mask US,,,,,,,[],
555,1647720896000.0,2022-03-19 20:14:56,+0000,,"@TheRickyDavila I just attended a dachshund,eetup. Only two of us in a mask. She with a kidney transplant and me with MS",en,[],[],512568052,512568052,bwadams24,Barb Adams,6,20,https://twitter.com/bwadams24/status/1505276655627030530,[],[],0,,False,1,0,0,,mask US,,,,,,,"[{'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila 🌻🇺🇦', 'id': '341190477'}]",
556,1647720803000.0,2022-03-19 20:13:23,+0000,,@Liz46261973 @JoJoFromJerz I was karened at Walgreens. I turned and smiled and told her God bless you and may the truth set us free. As she loudly told the checker not to listen to me. I had just had covid and wore a mask. The girl wasn’t wearing one and i advised her not to get too close.,en,[],[],1224928766222393344,1224928766222393344,alma_alvidres,Alma Alvidres,6,20,https://twitter.com/alma_alvidres/status/1505276268484378625,[],[],0,,False,2,0,0,,mask US,,,,,,,"[{'screen_name': 'Liz46261973', 'name': 'Miss Lizzy 🇨🇦 ♎️ 🍺 👩🏻\u200d🦳 🤪🎾🛁', 'id': '928520258742349824'}, {'screen_name': 'JoJoFromJerz', 'name': 'Jo 🌻', 'id': '818893114979061761'}]",
557,1647720660000.0,2022-03-19 20:11:00,+0000,,@ebtorres13 Hello. Can you tell us what board you're referring to? ^DJP,en,[],[],66379182,66379182,NYCTSubway,NYCT Subway. Wear a Mask.,6,20,https://twitter.com/NYCTSubway/status/1505275667943936005,[],[],0,,False,0,1,0,,mask US,,,,,,,"[{'screen_name': 'ebtorres13', 'name': 'Ernesto Barrera', 'id': '1596823866'}]",
558,1647720643000.0,2022-03-19 20:10:43,+0000,,Uber driver didn’t make us wear a mask he lives today,en,[],[],1366578477542039553,1366578477542039553,HaterOfJs,Bobby,6,20,https://twitter.com/HaterOfJs/status/1505275595403497475,[],[],0,,False,2,0,0,,mask US,,,,,,,[],
559,1647720569000.0,2022-03-19 20:09:29,+0000,,"@statquanstring That's the tragedy of this thing.  The coersion,  not allowing us freedom to do what is best for our selves. They're ulterior motives  have nothing to do with health. They didn't mask or isolate when they thought the cameras weren't rolling, evidence they weren't concerned.",en,[],[],18295738,18295738,msheron,msheron,6,20,https://twitter.com/msheron/status/1505275284798418944,[],[],0,,False,1,1,0,,mask US,,,,,,,"[{'screen_name': 'statquanstring', 'name': 'Ishmael', 'id': '1454849177393979398'}]",
560,1647720568000.0,2022-03-19 20:09:28,+0000,,"When the mask feels like a drug, And all the lies leave us unloved,",en,[],[],1477194686532321281,1477194686532321281,WolvesThreat,VENGANZA | Stream ENEMY on Spotify!,6,20,https://twitter.com/WolvesThreat/status/1505275282668003328,[],[],0,,False,0,0,0,,mask US,,,,,,,[],
561,1647720554000.0,2022-03-19 20:09:14,+0000,,@KilgourKen @DannieD2112 My dad wouldn't buy us a video game system either.  https://t.co/D9pp43gYM1,en,[],[],1362553018214977539,1362553018214977539,PalmateersM,PALMATEERS MASK 🍁☘🇨🇦,6,20,https://twitter.com/PalmateersM/status/1505275221925937154,[],['https://pbs.twimg.com/tweet_video_thumb/FOPP1UFWQA4CbGF.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FOPP1UFWQA4CbGF.jpg,False,2,1,0,,mask US,,,,,,,"[{'screen_name': 'KilgourKen', 'name': 'Ken27Killaconda', 'id': '1015439655112708097'}, {'screen_name': 'DannieD2112', 'name': 'DannieD 🇨🇦 Official PageⓂ️🍁', 'id': '30254858'}]",
